Unnamed: 0,Character,Dialogue,EpisodeNo,SEID,Season
51928,JERRY,"lifesaver. Would get them, please?",14,S09E14,9
51929,KRAMER,"Yeah, we'll stop Phil's, we'll pick key, uh?",14,S09E14,9
51930,KRAMER,"Hey, what's going on?",14,S09E14,9
51932,JERRY,strange Portuguese guy lives next-door incinerator?,14,S09E14,9
51934,JERRY,"Oh, Phil... Mrs. Phil. I'm sorry.",14,S09E14,9
51936,JERRY,"I, didn't, I--",14,S09E14,9
51937,JERRY,"Kramer, think killed Fredo! (Kramer gestures sympathetically) buries bird?",14,S09E14,9
51938,KRAMER,"Yeah. give Portuguese guy, he... puts incinerator.",14,S09E14,9
51939,JERRY,get key let's get here.,14,S09E14,9
51940,KRAMER,"Yeah, yeah. (goes Phil's door) know, a... funny thing bird dying. hid key Fredo's food dish. Whoo! That's weeeird coincidence.",14,S09E14,9
51941,JERRY,"Kramer!? (grabbing Kramer's arm roughly, pulling back he's knock)",14,S09E14,9
51942,KRAMER,What?,14,S09E14,9
51943,JERRY,killed Fredo!,14,S09E14,9
51944,KRAMER,"(high-pitched) Well, Fredo weak stupid! eaten key!",14,S09E14,9
51945,JERRY,"Kramer, need cufflinks, they're box, key bird... gonna do?",14,S09E14,9
51946,KRAMER,answered question.,14,S09E14,9
51947,JERRY,"(frowning realization) Oh, no!",14,S09E14,9
51948,KRAMER,"(nodding) I'll get shovel. (walks towards apartment, Jerry grimaces prospect)",14,S09E14,9
51949,GEORGE,"The, uh, actor played Jesus made odd choices.",14,S09E14,9
51951,GEORGE,"mean, uh... fun ice skating.",14,S09E14,9
51954,GEORGE,"Maura. (starts acting dramatically, looking Maura Loretta back again) Oh, God! here?!",14,S09E14,9
51956,GEORGE,"(standing up, still acting) Uhh! I'm caught web lies! (holds hands surrender)",14,S09E14,9
51959,GEORGE,"(laughs hysterically, gesticulating wildly) blowing face! serious girlfriend, torrid love affair accidentally crossed paths. ruined three lives... (grabbing coat) Well, understand never want see again, so... (points towards door)",14,S09E14,9
51962,GEORGE,"(astounded) What? So, still over?",14,S09E14,9
51964,GEORGE,You?,14,S09E14,9
51966,GEORGE,right. (throws coat back seat sits opposite them),14,S09E14,9
51968,ELAINE,"Yeah, got cord wood, burn 'em.",14,S09E14,9
51970,ELAINE,this?,14,S09E14,9
51972,ELAINE,You're... poor married?,14,S09E14,9
51975,ELAINE,guess I'm... Lois Loan.,14,S09E14,9
51976,JERRY,"Kramer, can't believe we're grave robbers.",14,S09E14,9
51977,KRAMER,"(reading tombstone) 'Man's best friend'. Jerry, want something like tombstone.",14,S09E14,9
51978,JERRY,"(seeing Fredo's tombstone) Oh, God. is. want dig up! (hands shovel Kramer)",14,S09E14,9
51979,KRAMER,"(sighs) right, one getting key him.",14,S09E14,9
51980,JERRY,(grimaces takes shovel back) I'll dig.,14,S09E14,9
51981,KRAMER,"Listen, heard Lassie #3 buried around here. I'm gonna go check out.",14,S09E14,9
51982,JERRY,"(hitting metal first strike shovel) Well, easy.",14,S09E14,9
51984,JERRY,"(with wild expression) Hey, Kramer! dug Fredo up, let's cut open!",14,S09E14,9
51986,JERRY,"(after awkward pause, cheerily) Hey, neighbor.",14,S09E14,9
51987,GEORGE,right. I'm gonna try givin' fifty-five dollars each... (to Elaine) think?,14,S09E14,9
51988,ELAINE,"Give forty, never see again.",14,S09E14,9
51989,ELAINE,"(to Jerry) So, gonna do? gonna live here, gonna move out, what?",14,S09E14,9
51990,JERRY,"(still tuxedo, tie undone) Ah, I'll take fire escape get building.",14,S09E14,9
51991,GEORGE,"So, what's cooler? (flips open lid)",14,S09E14,9
51992,KRAMER,"Oh. Well, would look that. (puts gun-shaped hand head goes 'Pop') guess forgot lock it.",14,S09E14,9
51993,JERRY,mean open? desecrated pet cemetery nothing?,14,S09E14,9
51994,KRAMER,"Well, one books, huh, Jerry?... Reeeally one books!",14,S09E14,9
51995,GEORGE,gonna learn news China instant page-turner? (seeing Jerry small black device) What's that?,15,S09E15,9
51996,JERRY,Wizard electronic organizer dad. I'm goin' Florida birthday.,15,S09E15,9
51997,GEORGE,much it?,15,S09E15,9
51998,JERRY,Two hundred. I'll tell fifty. care gift. gets excited deal.,15,S09E15,9
51999,GEORGE,gettin' Wizard fifty dollars?,15,S09E15,9
52000,JERRY,"Ah, I'll tell got street, maybe hot. That's favorite.",15,S09E15,9
52001,GEORGE,got message Rosses work today.,15,S09E15,9
52002,JERRY,Susan's parents? When's last time talked them?,15,S09E15,9
52003,GEORGE,"funeral, give take. know, deep down, always kinda felt blamed Susan's death.",15,S09E15,9
52004,JERRY,"Why, picked poision envelopes? That's silly.",15,S09E15,9
52005,ELAINE,"(entering Monk's boyfriend) Oh, um... Darryl. are... people know. Jerry, George.",15,S09E15,9
52007,ELAINE,OK.,15,S09E15,9
52008,JERRY,Still Puddy?,15,S09E15,9
52009,ELAINE,"Uh, think answering machine's broken, gave up. Well, think?",15,S09E15,9
52010,JERRY,What? datin' black guy? What's big deal?,15,S09E15,9
52011,ELAINE,black guy?,15,S09E15,9
52012,JERRY,"Darryl. He's black, he?",15,S09E15,9
52013,ELAINE,is?,15,S09E15,9
52014,GEORGE,"No, isn't.",15,S09E15,9
52015,JERRY,"he, Elaine?",15,S09E15,9
52016,ELAINE,think?,15,S09E15,9
52017,GEORGE,thought looked Irish.,15,S09E15,9
52018,JERRY,What's last name?,15,S09E15,9
52019,ELAINE,Nelson.,15,S09E15,9
52020,GEORGE,That's Irish.,15,S09E15,9
52021,JERRY,think he's black.,15,S09E15,9
52022,GEORGE,talkin' this?,15,S09E15,9
52023,ELAINE,think OK.,15,S09E15,9
52024,GEORGE,"No, isn't.",15,S09E15,9
52025,JERRY,not?,15,S09E15,9
52026,GEORGE,"Well, would OK Darryl here.",15,S09E15,9
52027,JERRY,he's black.,15,S09E15,9
52028,ELAINE,black?,15,S09E15,9
52029,JERRY,matter?,15,S09E15,9
52030,ELAINE,"No, course not. mean, I'd like know.",15,S09E15,9
52031,JERRY,"Oh, need know?",15,S09E15,9
52032,ELAINE,"No, need know. think would nice knew.",15,S09E15,9
52034,JERRY,"(getting wallet) Uh, one second.",15,S09E15,9
52035,ELAINE,"(looking purse) Oh, here.",15,S09E15,9
52036,GEORGE,"(pulling money) Uh, yeah. Hang on. Just... yeah.",15,S09E15,9
52037,GEORGE,"(on phone) Uh, Mrs. Ross? It's-it's George.",15,S09E15,9
52039,GEORGE,"George Costanza. Susan's, uh, friend? Long time speak.",15,S09E15,9
52042,GEORGE,"Oh, just, uh, leased house Hamptons, got get weekend sign papers.",15,S09E15,9
52045,GEORGE,"Oh, sure. mean, all, almost my, uh... OK, gotta go.",15,S09E15,9
52046,JERRY,House Hamptons?,15,S09E15,9
52047,GEORGE,"Well, know, I've lyin' income years. figured could afford fake house Hamptons.",15,S09E15,9
52048,KRAMER,(enters) Well.,15,S09E15,9
52049,JERRY,Hey.,15,S09E15,9
52050,KRAMER,"Well, grab cigar, boys. Yeah. time celebrate.",15,S09E15,9
52051,JERRY,Wow. celebrating?,15,S09E15,9
52052,KRAMER,"Uh, remember coffee table book?",15,S09E15,9
52053,JERRY,little legs?,15,S09E15,9
52054,KRAMER,That's one. big Hollywood so-and-so optioned movie.,15,S09E15,9
52055,GEORGE,gonna make book movie?,15,S09E15,9
52056,KRAMER,remember photo book toy ray guns?,15,S09E15,9
52057,GEORGE,Yeah?,15,S09E15,9
52058,KRAMER,Independence Day?,15,S09E15,9
52059,GEORGE,Oh.,15,S09E15,9
52060,JERRY,much payin' you?,15,S09E15,9
52061,KRAMER,Let's say worry working while. long while.,15,S09E15,9
52062,JERRY,That's funny seen working while. long while.,15,S09E15,9
52063,KRAMER,"Yeah, going to, I'm hanging up. Boys, I'm retiring.",15,S09E15,9
52064,JERRY,what?,15,S09E15,9
52065,KRAMER,"grind. mean, needs it? mean, I've accomplished everything I've set do.",15,S09E15,9
52066,JERRY,(seeing Kramer new watch) What's that?,15,S09E15,9
52067,KRAMER,"Oh, bought little retirement gift. Gold watch.",15,S09E15,9
52069,KRAMER,"Well, really gold.",15,S09E15,9
52071,ELAINE,(as Darryl opens door) Hey.,15,S09E15,9
52073,ELAINE,Great music.,15,S09E15,9
52076,ELAINE,"Oh, wow, nice. cultural significance?",15,S09E15,9
52078,ELAINE,Right. African.,15,S09E15,9
52080,ELAINE,South Africa.,15,S09E15,9
52082,ELAINE,Maybe.,15,S09E15,9
52083,GEORGE,"(to street vender selling hot dogs) must hate hot dogs, huh? else, you, uh, really like 'em that's you, this.",15,S09E15,9
52084,GEORGE,"I'll tell ya, one things, I'd eatin' hot dogs time.",15,S09E15,9
52086,GEORGE,Mmm... no.,15,S09E15,9
52087,MORTY,"(Jerry comes room, woken up) Rise shine, sleepy head! Ha ha!",15,S09E15,9
52088,JERRY,530 morning!,15,S09E15,9
52090,JERRY,"(handing dad gift) Well, long I'm up. Dad, got birthday present. Here. Happy Birthday.",15,S09E15,9
52091,MORTY,"Aw, Jerry. buyin' presents.",15,S09E15,9
52092,JERRY,mean?,15,S09E15,9
52094,MORTY,Oooh! Heh heh! radar detector.,15,S09E15,9
52095,JERRY,Radar detector? I've never seen go twenty miles hour. like Grand Marshall Rose Bowl Parade. Wizard organizer.,15,S09E15,9
52096,MORTY,looks like much money.,15,S09E15,9
52097,JERRY,"Nah, got guy street. was, like, fifty bucks.",15,S09E15,9
52098,MORTY,think hot?,15,S09E15,9
52099,JERRY,Could be.,15,S09E15,9
52100,MORTY,"Attaboy! Helen, Jerry got hot Wizard computer!",15,S09E15,9
52102,JERRY,"everything it. get e-mail, fax, there's calculator.",15,S09E15,9
52103,MORTY,"So, use restaurant figure tip?",15,S09E15,9
52104,JERRY,"Yeah, guess. really cool thing daily planner.",15,S09E15,9
52105,MORTY,"Helen, got restaurants figure tips.",15,S09E15,9
52107,KRAMER,"(entering condo, going fridge he's neighbor) Hey, buddy. When'd get here?",15,S09E15,9
52108,JERRY,"Kramer, here?",15,S09E15,9
52109,KRAMER,told retiring. moved next door.,15,S09E15,9
52111,KRAMER,"Yeah, your, uh, folks said rent, jumped it.",15,S09E15,9
52112,JERRY,"Kramer, can't live here. people come die.",15,S09E15,9
52113,JERRY,(getting looks parents) you. Older people.,15,S09E15,9
52115,KRAMER,"Mmmm, sounds great, Mom.",15,S09E15,9
52116,JERRY,"feed him, he'll never leave.",15,S09E15,9
52118,KRAMER,(immaturely) guess.,15,S09E15,9
52119,JERRY,can't believe this.,15,S09E15,9
52120,KRAMER,"know, know. look relaxed?",15,S09E15,9
52121,ELAINE,"So, George, thoughts Darryl situation?",15,S09E15,9
52122,GEORGE,"Actually, thought.",15,S09E15,9
52123,ELAINE,Oh.,15,S09E15,9
52124,GEORGE,ask him?,15,S09E15,9
52125,ELAINE,"(rudely giving 'duh' look) Because, ask him, like really want know.",15,S09E15,9
52126,GEORGE,"Maybe he's, um... mixed.",15,S09E15,9
52127,ELAINE,right word?,15,S09E15,9
52128,GEORGE,really think we're supposed talkin' this.,15,S09E15,9
52129,ELAINE,Yeah.,15,S09E15,9
52130,GEORGE,(standing up) I'm gonna go bathroom.,15,S09E15,9
52131,ELAINE,"(starting leave) know what, I'm leavin'.",15,S09E15,9
52132,GEORGE,Yeah.,15,S09E15,9
52133,ELAINE,"I'll talk Jerry gets back. (seeing Rosses entering Monk's) Oh. Mrs. Ross, Mr. Ross.",15,S09E15,9
52136,ELAINE,"(laughing uproariously) Hamptons? George Costanza? I, uh... think so. good one.",15,S09E15,9
52137,GEORGE,Rosses.,15,S09E15,9
52139,GEORGE,"Well, sorry missed that, uh, charity thing. one truly glorious Hampton weekends always hear about.",15,S09E15,9
52141,GEORGE,"Yeah, may move there. (getting 'yeah, right' glances Rosses) mean it, I'll it! OK, I'll see ya later. Keep real!",15,S09E15,9
52142,MORTY,"(eating lunch Helen Jerry) Another fine meal, Wizard tip calculator.",15,S09E15,9
52143,JERRY,"Dad, got lots functions.",15,S09E15,9
52144,MORTY,worry. I'll get functions. (trying open it) can't get open.,15,S09E15,9
52146,MORTY,service slow. God forbid refill water. 12.4% sound?,15,S09E15,9
52147,JERRY,"(looking Wizard) Well, tip four dollars thirty-six point six six six six cents.",15,S09E15,9
52148,MORTY,We'll round down.,15,S09E15,9
52150,JERRY,"Oh, right. can't run condo president impeached condo.",15,S09E15,9
52151,MORTY,never impeached! resigned!,15,S09E15,9
52153,JERRY,press?,15,S09E15,9
52155,MORTY,Pinko Commie rag.,15,S09E15,9
52157,JERRY,fifty.,15,S09E15,9
52159,KRAMER,"right, I'll see guys.",15,S09E15,9
52161,KRAMER,Yeah.,15,S09E15,9
52162,KRAMER,"(taping Morty's glasses) Morty, what're lookin' at?",15,S09E15,9
52163,MORTY,"I'll tell I'm looking next condo president Del Boca Vista, Phase Three.",15,S09E15,9
52164,KRAMER,Hmm.,15,S09E15,9
52167,ELAINE,"Yeah, yeah. Forget that. First thing first. Warranty information. Name, know that. Uh, hobbies. Skiing, racquetball...",15,S09E15,9
52169,ELAINE,"matter, matter, matter. Um. Oh, here's one race.",15,S09E15,9
52171,ELAINE,certainly be. nobody's damn business! really would like know.,15,S09E15,9
52173,ELAINE,What?,15,S09E15,9
52175,ELAINE,laughing awkwardly Oh. Right. Good one.,15,S09E15,9
52177,ELAINE,Really?,15,S09E15,9
52179,ELAINE,"No, but... nice know.",15,S09E15,9
52180,JERRY,"(in parent's condo, phone Elaine) figure Darryl's... know.",15,S09E15,9
52181,ELAINE,"(in Jerry's apartment) Ah, I've given up. So, we're going bunch Spanish restaurants. figure cover us either way.",15,S09E15,9
52182,JERRY,(as Kramer walks by) master race relations.,15,S09E15,9
52183,ELAINE,"Hey, Kramer's running president condo?",15,S09E15,9
52184,JERRY,"Yeah, father's doing.",15,S09E15,9
52185,JERRY,wants install Kramer puppet regime wield power behind scenes. Preferably sauna clubhouse.,15,S09E15,9
52186,ELAINE,"Oh, heh heh heh. running against?",15,S09E15,9
52187,JERRY,Common sense guy wheelchair.,15,S09E15,9
52188,GEORGE,(entering Jerry's apartment) Jerry?,15,S09E15,9
52189,ELAINE,(to George) He's still folks.,15,S09E15,9
52190,GEORGE,(to Elaine) doin' here?,15,S09E15,9
52191,JERRY,"(overhearing two Elaine, Elaine--",15,S09E15,9
52192,ELAINE,(to George) I'm gettin' mail.,15,S09E15,9
52193,JERRY,"(overhearing two) Oh, no.",15,S09E15,9
52194,GEORGE,(to Elaine) asked get mail?,15,S09E15,9
52195,ELAINE,(to George) Mm-hmm.,15,S09E15,9
52196,GEORGE,"(taking phone Elaine) Jerry, Elaine getting mail?",15,S09E15,9
52197,JERRY,"George, listen me. important job you. want come twice day flush toilet gaskets dry leak.",15,S09E15,9
52198,ELAINE,(trying understand they're talking about) What?,15,S09E15,9
52199,GEORGE,mail?,15,S09E15,9
52200,JERRY,"far important. must exercise gaskets, George.",15,S09E15,9
52201,GEORGE,"(hanging up) right, Jerry. I'll it. See ya.",15,S09E15,9
52202,GEORGE,"So, ran Rosses again.",15,S09E15,9
52203,ELAINE,"Oh, right, coffee shop. get idea place Hamptons?",15,S09E15,9
52204,GEORGE,me.,15,S09E15,9
52205,ELAINE,say?,15,S09E15,9
52206,GEORGE,told place Hamptons. say?,15,S09E15,9
52207,ELAINE,told didn't. laughed laughed.,15,S09E15,9
52208,GEORGE,"So, knew? liars!",15,S09E15,9
52209,ELAINE,lied first.,15,S09E15,9
52210,GEORGE,"Yeah, let go Hamptons, never said thing! let somebody lie know lying. call liar!",15,S09E15,9
52211,ELAINE,Like liar!,15,S09E15,9
52212,GEORGE,Yes. Thank you! hard?,15,S09E15,9
52213,ELAINE,"So, over, over? I'm bettin', over.",15,S09E15,9
52214,GEORGE,"Hmm-hmm, long shot. I'm calling Rosses inviting non-existent place Hamptons. we'll see blinks first.",15,S09E15,9
52215,ELAINE,done enough people?,15,S09E15,9
52216,GEORGE,"them. Now, excuse me, exercise Jerry's gaskets.",15,S09E15,9
52217,KRAMER,"(to room) Vote Kramer. (to man walking by) Cosmo Kramer. I'm running condo president. I'd like vote. Thanks. (to old woman) Remember, ma'am, vote me, vote Kramer.",15,S09E15,9
52219,KRAMER,Gladly.,15,S09E15,9
52224,ELAINE,What?,15,S09E15,9
52226,ELAINE,Interracial? Us?,15,S09E15,9
52228,ELAINE,"Yes, awful! They're upset we're interracial couple. racism!",15,S09E15,9
52230,ELAINE,"neither. Well, maybe turkey club.",15,S09E15,9
52231,GEORGE,So... am. Ready take Hamptons.,15,S09E15,9
52233,GEORGE,bathing suits?,15,S09E15,9
52235,GEORGE,"Speak now, headed Hamptons. two-hour drive. get car, going way... Hamptons. right, wanna get nuts? Come on. Let's get nuts!",15,S09E15,9
52236,JERRY,"(in parent's condo, father, who's another room) Hey, Dad. know program thing beep every time need take vitamin. (as Kramer comes walking retirement-like athletic sweatsuit) Dad, look different.",15,S09E15,9
52237,KRAMER,"Oh, no. We're campaigning, Jerry. rule people, one... must walk among them.",15,S09E15,9
52238,MORTY,(coming hall) home stretch. Tomorrow's election!,15,S09E15,9
52239,KRAMER,"Right. Yeah. polls close dinner, three o'clock. win, celebration goes night break eight p.m.",15,S09E15,9
52240,JERRY,"know, put whole schedule right daily planner.",15,S09E15,9
52241,MORTY,Daily what?,15,S09E15,9
52243,KRAMER,"(looking newsletter) Hey, look that. Picture me, huh? (reading loud) Candidate Cosmo Kramer caught barefoot clubhouse.",15,S09E15,9
52244,MORTY,Barefoot clubhouse? realize rules.,15,S09E15,9
52245,KRAMER,"Well, find shoes.",15,S09E15,9
52246,JERRY,"Kramer, people work wait whole lives move here, sit heat, pretend hot, enforce rules.",15,S09E15,9
52248,KRAMER,"Oh, yeah! Me.",15,S09E15,9
52249,MORTY,huge scandal! need damage control.,15,S09E15,9
52250,KRAMER,"right, look. People seem like tip calculators, huh?",15,S09E15,9
52251,JERRY,Wizards!,15,S09E15,9
52252,KRAMER,"Yeah, well, 'bout give one every member condo board.",15,S09E15,9
52253,JERRY,Kramer...,15,S09E15,9
52254,MORTY,twenty people board. Thank God get deal.,15,S09E15,9
52255,KRAMER,"Payoffs. we're playin' politics. right, next, Morty, huh? Wiretaps, slush funds?",15,S09E15,9
52256,MORTY,"(rushing bedroom) First, need nap.",15,S09E15,9
52258,JERRY,"Kramer, can't get many Wizards.",15,S09E15,9
52259,KRAMER,"Well, deal, huh?",15,S09E15,9
52260,JERRY,deal! They're two hundred dollars pop. do?,15,S09E15,9
52261,KRAMER,"Well, worry it. know guy.",15,S09E15,9
52262,JERRY,here?,15,S09E15,9
52263,KRAMER,"Yeah, Bob Saccamano's father.",15,S09E15,9
52265,GEORGE,want hear more? master bedroom opens solarium.,15,S09E15,9
52267,GEORGE,"Yes, two solariums. Quite find. horses, too?",15,S09E15,9
52269,GEORGE,Snoopy Prickly Pete. keep driving?,15,S09E15,9
52271,GEORGE,"(chuckling himself) Housewarming gift. (swerving car go antique stand) right, we're taking notch!",15,S09E15,9
52273,ELAINE,(to black waitress) Long day?,15,S09E15,9
52275,ELAINE,"hear ya, Sister.",15,S09E15,9
52277,ELAINE,(as Darryl comes Monk's) Yeah. OK. boyfriend's black. is. See?,15,S09E15,9
52279,ELAINE,Hey.,15,S09E15,9
52281,ELAINE,Yeah.,15,S09E15,9
52283,ELAINE,you?,15,S09E15,9
52286,ELAINE,black. said interracial couple.,15,S09E15,9
52288,ELAINE,am?,15,S09E15,9
52290,ELAINE,No. would think that?,15,S09E15,9
52292,ELAINE,That's thought black.,15,S09E15,9
52294,ELAINE,think talking this.,15,S09E15,9
52296,ELAINE,I'm white.,15,S09E15,9
52298,ELAINE,guess.,15,S09E15,9
52300,ELAINE,Yeah. want go Gap?,15,S09E15,9
52302,KRAMER,"(having lunch Jerry parents) Oh, well... handed Wizards. Polls close one hour. Whoo hoo hoo! think we've got baby sewn up, huh? Oh, uh, extra one. Norman Burgerman, leavin' tips is.",15,S09E15,9
52303,JERRY,Aw.,15,S09E15,9
52304,MORTY,"Congratulations, Mr. President.",15,S09E15,9
52305,KRAMER,"Congratulations, Mr. Puppet Master.",15,S09E15,9
52307,MORTY,talking about?,15,S09E15,9
52309,MORTY,"Wizard, Willard.",15,S09E15,9
52310,JERRY,"Willard? Saccamano, Sr. screwed me!",15,S09E15,9
52313,MORTY,"Jerry, get Wizards?",15,S09E15,9
52314,JERRY,real Wizard's two hundred dollars.,15,S09E15,9
52315,MORTY,deal?,15,S09E15,9
52316,JERRY,deal. hot.,15,S09E15,9
52318,KRAMER,What?,15,S09E15,9
52320,KRAMER,"(getting leave) Well, people spoken. Well, that's me. I'm, I'm headin' back New York.",15,S09E15,9
